Name: 
sdgsg
-----------------------------------------
Date: 01.05.2022 22-35-42 
-----------------------------------------
MeasureType: Amperage
-----------------------------------------
MeasureSubType: Range
-----------------------------------------
Description:
1
-----------------------------------------
Measure:
Wave, нм    ,Amperage
нм            у.е  
-----------------------------------------
20000       ,52          
20001       ,15          
20002       ,57          
20002       ,87          
20003       ,46          
20004       ,44          
20005       ,57          
20006       ,47          
20007       ,69          
20008       ,33          
20009       ,37          
20010       ,24          
20011       ,61          
20012       ,69          
20013       ,39          
20014       ,20          
20015       ,42          
20016       ,26          
20017       ,31          
20018       ,36          
20019       ,41          
20020       ,31          
20021       ,16          
20022       ,93          
20023       ,22          
20024       ,38          
20025       ,15          
20026       ,55          
20027       ,24          
20028       ,72          
20029       ,90          
20030       ,31          
20031       ,83          
20032       ,24          
20033       ,87          
20034       ,42          
20035       ,13          
20036       ,89          
20037       ,51          
20038       ,23          
20039       ,83          
20040       ,10          
20041       ,24          
20042       ,60          
20043       ,23          
20044       ,48          
20045       ,92          
20046       ,95          
20047       ,78          
20048       ,46          
20049       ,34          
20050       ,79          
20051       ,38          
20052       ,37          
20053       ,36          
20054       ,30          
20055       ,98          
20056       ,64          
20057       ,74          
20058       ,18          
20059       ,38          
20060       ,12          
20061       ,32          
20062       ,96          
20063       ,42          
20064       ,15          
20065       ,41          
20066       ,46          
20067       ,81          
20068       ,96          
20069       ,16          
20070       ,52          
20071       ,74          
20072       ,17          
20073       ,53          
20074       ,40          
20075       ,17          
20076       ,55          
20077       ,79          
20078       ,73          
20079       ,45          
20080       ,20          
20081       ,76          
20082       ,77          
20083       ,48          
20084       ,21          
20085       ,93          
20086       ,56          
20087       ,87          
20088       ,67          
20089       ,43          
20090       ,48          
20091       ,24          
20092       ,43          
20093       ,84          
20094       ,81          
20095       ,78          
20096       ,27          
20097       ,28          
20098       ,17          
20099       ,17          
20100       ,55          
20101       ,23          
20102       ,81          
20103       ,39          
20104       ,81          
20105       ,15          
20106       ,30          
20107       ,83          
20108       ,96          
20109       ,23          
20110       ,53          
20111       ,84          
20112       ,11          
20113       ,72          
20114       ,28          
20115       ,35          
20116       ,54          
20117       ,58          
20118       ,31          
20119       ,22          
20120       ,84          
20121       ,58          
20122       ,24          
20123       ,63          
20124       ,68          
20125       ,37          
20126       ,40          
20127       ,33          
20128       ,71          
20129       ,62          
20130       ,89          
20131       ,37          
20132       ,72          
20133       ,66          
20134       ,90          
20135       ,96          
20136       ,94          
20137       ,48          
20138       ,66          
20139       ,16          
20140       ,72          
20141       ,72          
20142       ,91          
20143       ,53          
20144       ,90          
20145       ,63          
20146       ,23          
20147       ,71          
20148       ,65          
20149       ,56          
20150       ,33          
20151       ,68          
20152       ,96          
20153       ,94          
20154       ,32          
20155       ,96          
20156       ,99          
20157       ,28          
20158       ,71          
20159       ,53          
20160       ,74          
20161       ,97          
20162       ,22          
20163       ,44          
20164       ,34          
20165       ,25          
20166       ,22          
20167       ,44          
20168       ,82          
20169       ,32          
20170       ,40          
20171       ,16          
20172       ,92          
20173       ,24          
20174       ,50          
20175       ,22          
20176       ,67          
20177       ,71          
20178       ,72          
20179       ,14          
20180       ,24          
20181       ,69          
20182       ,67          
20183       ,25          
20184       ,38          
20185       ,30          
20186       ,40          
20187       ,77          
20188       ,43          
20189       ,93          
20190       ,96          
20191       ,76          
20192       ,76          
20193       ,22          
20194       ,42          
20195       ,74          
20196       ,60          
20197       ,57          
20198       ,28          
20199       ,75          
20200       ,51          
20201       ,78          
20202       ,89          
20203       ,43          
20204       ,25          
20205       ,26          
20206       ,76          
20207       ,82          
20208       ,53          
20209       ,20          
20210       ,39          
20211       ,37          
20212       ,56          
20213       ,67          
20214       ,39          
20215       ,14          
20216       ,40          
20217       ,96          
20218       ,15          
20219       ,13          
20220       ,84          
20221       ,45          
20222       ,10          
20223       ,88          
20224       ,35          
20225       ,64          
20226       ,40          
20227       ,79          
20228       ,82          
20229       ,75          
20230       ,62          
20231       ,20          
20232       ,52          
20233       ,97          
20234       ,62          
20235       ,45          
20236       ,79          
20237       ,33          
20238       ,10          
20239       ,22          
20240       ,54          
20241       ,58          
20242       ,33          
20243       ,33          
20244       ,63          
20245       ,68          
20246       ,30          
20247       ,18          
20248       ,83          
20249       ,37          
20250       ,44          
20251       ,63          
20252       ,51          
20253       ,25          
20254       ,90          
20255       ,16          
20256       ,77          
20257       ,10          
20258       ,17          
20259       ,61          
20260       ,86          
20261       ,96          
20262       ,99          
20263       ,78          
20264       ,57          
20265       ,28          
20266       ,85          
20267       ,58          
20268       ,14          
20269       ,93          
20270       ,34          
20271       ,16          
20272       ,96          
20273       ,93          
20274       ,59          
20275       ,35          
20276       ,21          
20277       ,77          
20278       ,34          
20279       ,66          
20280       ,44          
20281       ,31          
20282       ,95          
20283       ,55          
20284       ,41          
20285       ,98          
20286       ,68          
20287       ,37          
20288       ,16          
20289       ,56          
20290       ,67          
20291       ,79          
20292       ,26          
20293       ,48          
20294       ,36          
20295       ,57          
20296       ,58          
20297       ,55          
20298       ,76          
20299       ,45          
20300       ,83          
20301       ,71          
20302       ,13          
20303       ,89          
20304       ,12          
20305       ,38          
20306       ,67          
20307       ,58          
20308       ,65          
20309       ,64          
20310       ,94          
20311       ,10          
20312       ,75          
20313       ,50          
20314       ,26          
20315       ,64          
20316       ,10          
20317       ,54          
20318       ,46          
20319       ,58          
20320       ,59          
20321       ,58          
20322       ,52          
20323       ,57          
20324       ,36          
20325       ,55          
20326       ,90          
20327       ,57          
20328       ,67          
20329       ,12          
20330       ,77          
20331       ,65          
20332       ,10          
20333       ,89          
20334       ,83          
20335       ,73          
20336       ,27          
20337       ,16          
20338       ,52          
20339       ,12          
20340       ,41          
20341       ,20          
20342       ,71          
20343       ,51          
20344       ,62          
20345       ,66          
20346       ,13          
20347       ,75          
20348       ,32          
20349       ,71          
20350       ,56          
20351       ,14          
20352       ,18          
20353       ,27          
20354       ,85          
20355       ,34          
20356       ,29          
20357       ,56          
20358       ,63          
20359       ,57          
20360       ,48          
20361       ,19          
20362       ,91          
20363       ,63          
20364       ,87          
20365       ,38          
20366       ,99          
20367       ,86          
