Name: 
sdfgsdfg
-----------------------------------------
Date: 01.05.2022 22-05-10 
-----------------------------------------
MeasureType: Amperage
-----------------------------------------
MeasureSubType: Range
-----------------------------------------
Description:

-----------------------------------------
Measure:
Wave, нм    ,Amperage
нм            у.е  
-----------------------------------------
20000       ,13          
20001       ,37          
20002       ,34          
20002       ,91          
20003       ,48          
20004       ,57          
20005       ,20          
20006       ,50          
20007       ,15          
20008       ,41          
20009       ,80          
20010       ,94          
20011       ,99          
20012       ,12          
20013       ,84          
20014       ,80          
20015       ,74          
20016       ,55          
20017       ,78          
20018       ,42          
20019       ,71          
20020       ,19          
20021       ,45          
20022       ,94          
20023       ,98          
20024       ,23          
20025       ,47          
20026       ,83          
20027       ,24          
20028       ,24          
20029       ,96          
20030       ,38          
20031       ,71          
20032       ,76          
20033       ,16          
20034       ,13          
20035       ,24          
20036       ,59          
20037       ,44          
20038       ,99          
20039       ,44          
20040       ,93          
20041       ,83          
20042       ,65          
20043       ,64          
20044       ,15          
20045       ,73          
20046       ,52          
20047       ,47          
20048       ,96          
20049       ,45          
20050       ,65          
20051       ,47          
20052       ,39          
20053       ,97          
20054       ,93          
20055       ,92          
20056       ,40          
20057       ,92          
20058       ,35          
20059       ,20          
20060       ,36          
20061       ,35          
20062       ,91          
20063       ,45          
20064       ,51          
20065       ,32          
20066       ,33          
20067       ,96          
20068       ,80          
20069       ,65          
20070       ,24          
20071       ,21          
20072       ,79          
20073       ,97          
20074       ,78          
20075       ,36          
20076       ,79          
20077       ,39          
20078       ,93          
20079       ,50          
20080       ,95          
20081       ,46          
20082       ,27          
20083       ,78          
20084       ,40          
20085       ,91          
20086       ,42          
20087       ,78          
20088       ,22          
20089       ,21          
20090       ,84          
20091       ,67          
20092       ,19          
20093       ,89          
20094       ,18          
20095       ,68          
20096       ,92          
20097       ,29          
20098       ,22          
20099       ,82          
20100       ,49          
20101       ,55          
20102       ,67          
20103       ,41          
20104       ,30          
20105       ,54          
20106       ,68          
20107       ,42          
20108       ,29          
20109       ,67          
20110       ,22          
20111       ,10          
20112       ,98          
20113       ,84          
20114       ,25          
20115       ,90          
20116       ,17          
20117       ,22          
20118       ,15          
20119       ,60          
20120       ,90          
20121       ,55          
20122       ,84          
20123       ,68          
20124       ,80          
20125       ,57          
20126       ,12          
20127       ,90          
20128       ,89          
20129       ,19          
20130       ,43          
20131       ,60          
20132       ,26          
20133       ,20          
20134       ,10          
20135       ,49          
20136       ,79          
20137       ,86          
20138       ,58          
20139       ,85          
20140       ,33          
20141       ,99          
20142       ,58          
20143       ,54          
20144       ,99          
20145       ,84          
20146       ,68          
20147       ,34          
20148       ,73          
20149       ,28          
20150       ,60          
