Name: 
f
-----------------------------------------
Date: 01.05.2022 22-47-00 
-----------------------------------------
MeasureType: Amperage
-----------------------------------------
MeasureSubType: Range
-----------------------------------------
Description:

-----------------------------------------
Measure:
Wave, нм    ,Amperage
нм            у.е  
-----------------------------------------
20000       ,74          
20001       ,44          
20002       ,13          
20002       ,86          
20003       ,61          
20004       ,75          
20005       ,59          
20006       ,47          
20007       ,78          
20008       ,62          
20009       ,71          
20010       ,38          
20011       ,81          
20012       ,77          
20013       ,60          
20014       ,54          
20015       ,45          
20016       ,14          
20017       ,15          
20018       ,99          
20019       ,61          
20020       ,12          
20021       ,55          
20022       ,77          
20023       ,55          
20024       ,80          
20025       ,55          
20026       ,20          
20027       ,40          
20028       ,58          
20029       ,69          
20030       ,21          
20031       ,60          
20032       ,38          
20033       ,90          
20034       ,83          
20035       ,89          
20036       ,87          
20037       ,28          
20038       ,50          
20039       ,32          
20040       ,70          
20041       ,98          
20042       ,40          
20043       ,35          
20044       ,86          
20045       ,83          
20046       ,38          
20047       ,69          
20048       ,82          
20049       ,23          
20050       ,90          
20051       ,34          
20052       ,51          
20053       ,86          
20054       ,71          
20055       ,89          
20056       ,35          
20057       ,41          
20058       ,80          
20059       ,29          
20060       ,48          
20061       ,16          
20062       ,29          
20063       ,92          
20064       ,59          
20065       ,77          
20066       ,52          
20067       ,87          
20068       ,77          
20069       ,65          
20070       ,57          
20071       ,85          
20072       ,65          
20073       ,77          
20074       ,90          
20075       ,14          
20076       ,24          
20077       ,52          
20078       ,68          
20079       ,97          
20080       ,27          
20081       ,50          
20082       ,58          
20083       ,45          
20084       ,78          
20085       ,87          
20086       ,19          
20087       ,52          
20088       ,29          
20089       ,94          
20090       ,63          
20091       ,56          
20092       ,48          
20093       ,30          
20094       ,84          
20095       ,64          
20096       ,78          
20097       ,48          
20098       ,76          
20099       ,19          
20100       ,40          
20101       ,50          
20102       ,92          
20103       ,26          
20104       ,65          
20105       ,15          
20106       ,69          
20107       ,74          
20108       ,95          
20109       ,66          
20110       ,74          
20111       ,83          
20112       ,72          
20113       ,82          
20114       ,11          
20115       ,97          
20116       ,58          
20117       ,83          
20118       ,23          
20119       ,72          
20120       ,67          
20121       ,99          
20122       ,68          
20123       ,83          
20124       ,11          
20125       ,11          
20126       ,46          
20127       ,45          
20128       ,92          
20129       ,35          
20130       ,36          
20131       ,76          
20132       ,75          
20133       ,59          
20134       ,67          
20135       ,77          
20136       ,58          
20137       ,41          
20138       ,80          
20139       ,73          
20140       ,27          
20141       ,45          
20142       ,56          
20143       ,62          
20144       ,29          
20145       ,80          
20146       ,83          
20147       ,65          
20148       ,28          
20149       ,86          
20150       ,16          
20151       ,94          
20152       ,35          
20153       ,13          
20154       ,51          
20155       ,40          
20156       ,82          
20157       ,18          
20158       ,25          
20159       ,64          
20160       ,68          
20161       ,34          
20162       ,81          
20163       ,70          
20164       ,40          
20165       ,98          
20166       ,17          
20167       ,23          
20168       ,25          
20169       ,34          
20170       ,49          
20171       ,26          
20172       ,13          
20173       ,49          
20174       ,55          
20175       ,31          
20176       ,53          
20177       ,15          
20178       ,63          
20179       ,30          
20180       ,27          
20181       ,81          
20182       ,26          
20183       ,16          
20184       ,29          
20185       ,41          
20186       ,51          
20187       ,72          
20188       ,17          
20189       ,36          
20190       ,94          
20191       ,50          
20192       ,26          
20193       ,26          
20194       ,15          
