Name: 
1
-----------------------------------------
Date: 28.04.2022 22-58-30 
-----------------------------------------
MeasureType: Amperage
-----------------------------------------
MeasureSubType: Range
-----------------------------------------
Description:

-----------------------------------------
Measure:
Wave, нм    ,Amperage
нм            у.е  
-----------------------------------------
20000       ,95          
20001       ,26          
20002       ,39          
20002       ,52          
20003       ,13          
20004       ,11          
20005       ,29          
20006       ,24          
20007       ,31          
20008       ,45          
20009       ,15          
20010       ,97          
20011       ,45          
20012       ,40          
20013       ,95          
20014       ,30          
20015       ,60          
20016       ,76          
20017       ,37          
20018       ,49          
20019       ,81          
20020       ,49          
20021       ,24          
20022       ,50          
20023       ,61          
20024       ,59          
20025       ,60          
20026       ,73          
20027       ,91          
20028       ,82          
20029       ,47          
20030       ,30          
20031       ,54          
20032       ,94          
20033       ,52          
20034       ,42          
20035       ,42          
20036       ,15          
20037       ,25          
20038       ,55          
20039       ,25          
20040       ,98          
20041       ,91          
20042       ,46          
20043       ,13          
20044       ,70          
20045       ,78          
20046       ,12          
20047       ,94          
20048       ,85          
20049       ,14          
20050       ,19          
20051       ,39          
20052       ,97          
20053       ,72          
20054       ,55          
20055       ,11          
20056       ,89          
20057       ,90          
20058       ,53          
20059       ,51          
20060       ,55          
20061       ,32          
20062       ,49          
20063       ,98          
20064       ,85          
20065       ,53          
20066       ,51          
20067       ,88          
20068       ,62          
20069       ,87          
20070       ,55          
20071       ,61          
20072       ,81          
20073       ,33          
20074       ,82          
20075       ,57          
20076       ,78          
20077       ,46          
20078       ,91          
20079       ,81          
20080       ,57          
20081       ,78          
20082       ,16          
20083       ,78          
20084       ,37          
20085       ,91          
20086       ,56          
20087       ,32          
20088       ,96          
20089       ,41          
20090       ,53          
20091       ,24          
20092       ,72          
20093       ,13          
20094       ,69          
20095       ,75          
20096       ,52          
20097       ,48          
20098       ,28          
20099       ,27          
20100       ,37          
20101       ,23          
20102       ,42          
20103       ,98          
20104       ,58          
20105       ,58          
20106       ,57          
20107       ,74          
20108       ,89          
20109       ,98          
20110       ,33          
20111       ,52          
20112       ,98          
20113       ,71          
20114       ,94          
20115       ,77          
20116       ,26          
20117       ,71          
20118       ,70          
20119       ,94          
20120       ,97          
20121       ,28          
20122       ,92          
20123       ,31          
20124       ,44          
20125       ,40          
20126       ,88          
20127       ,77          
20128       ,64          
20129       ,17          
20130       ,15          
20131       ,40          
20132       ,27          
20133       ,74          
20134       ,54          
20135       ,43          
20136       ,45          
