Name: 
тбр
-----------------------------------------
Date: 01.05.2022 22-13-27 
-----------------------------------------
MeasureType: Amperage
-----------------------------------------
MeasureSubType: Range
-----------------------------------------
Description:

-----------------------------------------
Measure:
Wave, нм    ,Amperage
нм            у.е  
-----------------------------------------
20000       ,13          
20001       ,82          
20002       ,32          
20002       ,82          
20003       ,36          
20004       ,56          
20005       ,89          
20006       ,33          
20007       ,65          
20008       ,75          
20009       ,13          
20010       ,29          
20011       ,78          
20012       ,81          
20013       ,82          
20014       ,49          
20015       ,99          
20016       ,99          
20017       ,73          
20018       ,44          
20019       ,13          
20020       ,54          
20021       ,80          
20022       ,55          
20023       ,68          
20024       ,53          
20025       ,99          
20026       ,41          
20027       ,36          
20028       ,98          
20029       ,93          
20030       ,83          
20031       ,64          
20032       ,78          
20033       ,81          
20034       ,69          
20035       ,15          
20036       ,75          
20037       ,33          
20038       ,11          
20039       ,56          
20040       ,56          
20041       ,13          
20042       ,91          
20043       ,75          
20044       ,11          
20045       ,41          
20046       ,84          
20047       ,91          
20048       ,70          
20049       ,71          
20050       ,79          
20051       ,95          
20052       ,10          
20053       ,74          
20054       ,59          
20055       ,11          
20056       ,77          
20057       ,24          
20058       ,83          
20059       ,56          
20060       ,57          
20061       ,97          
20062       ,66          
20063       ,81          
20064       ,30          
20065       ,64          
20066       ,10          
20067       ,99          
20068       ,23          
20069       ,43          
20070       ,33          
20071       ,75          
20072       ,72          
20073       ,87          
20074       ,57          
20075       ,50          
20076       ,89          
20077       ,79          
20078       ,66          
20079       ,21          
20080       ,25          
20081       ,49          
20082       ,65          
20083       ,36          
20084       ,24          
20085       ,87          
20086       ,64          
20087       ,13          
20088       ,32          
20089       ,67          
20090       ,38          
20091       ,61          
20092       ,50          
20093       ,55          
20094       ,99          
20095       ,59          
20096       ,46          
20097       ,19          
20098       ,55          
20099       ,47          
20100       ,41          
20101       ,84          
20102       ,78          
20103       ,37          
20104       ,48          
20105       ,14          
20106       ,33          
20107       ,22          
20108       ,27          
20109       ,18          
20110       ,22          
20111       ,97          
20112       ,57          
20113       ,72          
20114       ,40          
20115       ,17          
20116       ,41          
20117       ,40          
20118       ,67          
20119       ,42          
20120       ,10          
20121       ,96          
20122       ,76          
20123       ,55          
20124       ,14          
20125       ,71          
20126       ,35          
20127       ,26          
20128       ,88          
20129       ,98          
20130       ,13          
20131       ,80          
20132       ,33          
20133       ,29          
20134       ,79          
20135       ,41          
20136       ,71          
20137       ,38          
20138       ,88          
20139       ,19          
20140       ,63          
20141       ,52          
20142       ,86          
20143       ,24          
20144       ,55          
20145       ,40          
20146       ,14          
20147       ,77          
20148       ,24          
20149       ,91          
20150       ,27          
20151       ,16          
20152       ,51          
20153       ,23          
20154       ,46          
20155       ,44          
20156       ,17          
20157       ,32          
20158       ,32          
20159       ,76          
20160       ,79          
20161       ,17          
20162       ,33          
20163       ,29          
20164       ,14          
20165       ,41          
20166       ,74          
20167       ,37          
20168       ,92          
20169       ,99          
20170       ,46          
20171       ,13          
20172       ,51          
20173       ,57          
20174       ,79          
20175       ,58          
20176       ,20          
20177       ,62          
20178       ,10          
20179       ,74          
20180       ,67          
20181       ,57          
20182       ,11          
20183       ,97          
20184       ,80          
20185       ,97          
20186       ,38          
20187       ,20          
20188       ,82          
20189       ,44          
20190       ,34          
20191       ,48          
20192       ,15          
20193       ,22          
20194       ,40          
20195       ,56          
20196       ,28          
20197       ,66          
20198       ,19          
20199       ,23          
20200       ,65          
20201       ,76          
20202       ,84          
20203       ,25          
20204       ,54          
20205       ,24          
20206       ,65          
20207       ,93          
20208       ,43          
20209       ,88          
20210       ,34          
20211       ,54          
20212       ,32          
20213       ,58          
20214       ,18          
20215       ,31          
20216       ,15          
20217       ,36          
20218       ,48          
20219       ,17          
20220       ,13          
20221       ,64          
20222       ,55          
20223       ,58          
20224       ,75          
20225       ,97          
20226       ,98          
20227       ,38          
20228       ,27          
20229       ,33          
20230       ,39          
20231       ,53          
20232       ,52          
20233       ,86          
20234       ,18          
20235       ,91          
20236       ,72          
20237       ,85          
20238       ,52          
20239       ,66          
20240       ,41          
20241       ,44          
20242       ,76          
20243       ,94          
20244       ,20          
20245       ,79          
20246       ,26          
20247       ,56          
20248       ,14          
20249       ,18          
20250       ,50          
20251       ,91          
20252       ,28          
20253       ,12          
20254       ,19          
20255       ,11          
20256       ,31          
20257       ,36          
20258       ,50          
20259       ,57          
20260       ,26          
20261       ,36          
20262       ,76          
20263       ,20          
20264       ,59          
20265       ,80          
20266       ,11          
20267       ,45          
20268       ,50          
20269       ,27          
20270       ,59          
20271       ,30          
20272       ,84          
20273       ,82          
20274       ,75          
20275       ,69          
20276       ,88          
20277       ,61          
20278       ,48          
20279       ,95          
20280       ,80          
20281       ,51          
20282       ,34          
20283       ,19          
20284       ,83          
20285       ,47          
20286       ,35          
20287       ,50          
20288       ,77          
20289       ,16          
20290       ,69          
20291       ,46          
20292       ,44          
20293       ,94          
20294       ,50          
20295       ,15          
20296       ,68          
20297       ,65          
20298       ,44          
20299       ,39          
20300       ,77          
20301       ,81          
20302       ,16          
20303       ,86          
20304       ,59          
20305       ,30          
20306       ,16          
20307       ,45          
20308       ,36          
20309       ,50          
20310       ,23          
20311       ,70          
20312       ,88          
20313       ,55          
20314       ,76          
20315       ,74          
20316       ,11          
20317       ,67          
20318       ,37          
20319       ,21          
20320       ,55          
20321       ,61          
20322       ,68          
20323       ,43          
20324       ,57          
20325       ,22          
20326       ,85          
20327       ,89          
20328       ,41          
20329       ,70          
20330       ,11          
20331       ,32          
20332       ,26          
20333       ,19          
20334       ,28          
20335       ,99          
20336       ,44          
20337       ,47          
20338       ,60          
20339       ,62          
20340       ,40          
20341       ,89          
20342       ,24          
20343       ,36          
20344       ,93          
20345       ,99          
20346       ,58          
20347       ,89          
20348       ,28          
20349       ,75          
20350       ,13          
20351       ,11          
20352       ,38          
20353       ,33          
20354       ,83          
20355       ,26          
20356       ,23          
20357       ,73          
20358       ,39          
20359       ,46          
20360       ,45          
20361       ,27          
20362       ,14          
20363       ,65          
20364       ,49          
20365       ,91          
20366       ,54          
20367       ,78          
20368       ,36          
20369       ,76          
20370       ,40          
20371       ,63          
20372       ,16          
20373       ,74          
20374       ,80          
20375       ,66          
20376       ,46          
20377       ,41          
20378       ,49          
20379       ,57          
20380       ,64          
20381       ,95          
20382       ,71          
20383       ,66          
20384       ,66          
20385       ,10          
20386       ,93          
20387       ,92          
20388       ,35          
20389       ,12          
20390       ,85          
20391       ,71          
20392       ,18          
20393       ,23          
20394       ,27          
20395       ,23          
20396       ,85          
20397       ,58          
20398       ,86          
20399       ,12          
20400       ,55          
20401       ,79          
20402       ,63          
20403       ,51          
20404       ,44          
20405       ,50          
20406       ,94          
20407       ,63          
20408       ,53          
20409       ,26          
20410       ,79          
20411       ,82          
20412       ,33          
20413       ,81          
20414       ,82          
20415       ,49          
20416       ,55          
20417       ,47          
20418       ,99          
20419       ,49          
20420       ,97          
20421       ,61          
20422       ,53          
20423       ,33          
20424       ,91          
20425       ,69          
20426       ,55          
20427       ,93          
20428       ,57          
20429       ,66          
20430       ,81          
20431       ,87          
20432       ,54          
20433       ,47          
20434       ,12          
20435       ,84          
20436       ,42          
20437       ,29          
20438       ,31          
20439       ,26          
20440       ,16          
20441       ,39          
20442       ,49          
20443       ,18          
20444       ,32          
20445       ,13          
20446       ,47          
20447       ,36          
20448       ,41          
20449       ,78          
20450       ,68          
20451       ,47          
20452       ,59          
20453       ,47          
20454       ,15          
20455       ,93          
20456       ,36          
20457       ,39          
20458       ,60          
20459       ,75          
20460       ,95          
20461       ,10          
20462       ,16          
20463       ,86          
20464       ,45          
20465       ,92          
20466       ,37          
20467       ,86          
20468       ,79          
20469       ,97          
20470       ,16          
20471       ,35          
20472       ,25          
20473       ,83          
20474       ,43          
20475       ,67          
20476       ,21          
20477       ,44          
20478       ,10          
20479       ,87          
20480       ,31          
20481       ,28          
20482       ,61          
20483       ,78          
20484       ,98          
20485       ,43          
20486       ,38          
20487       ,17          
20488       ,41          
20489       ,18          
20490       ,57          
20491       ,12          
20492       ,69          
20493       ,56          
20494       ,30          
20495       ,15          
20496       ,32          
20497       ,62          
20498       ,73          
20499       ,40          
20500       ,76          
20501       ,61          
20502       ,57          
20503       ,43          
20504       ,71          
20505       ,42          
20506       ,32          
20507       ,75          
20508       ,14          
20509       ,47          
20510       ,81          
20511       ,92          
20512       ,38          
20513       ,72          
20514       ,53          
20515       ,76          
20516       ,49          
20517       ,37          
20518       ,88          
20519       ,12          
20520       ,63          
20521       ,30          
20522       ,54          
20523       ,70          
20524       ,49          
20525       ,14          
20526       ,66          
20527       ,69          
20528       ,62          
20529       ,38          
20530       ,44          
20531       ,59          
20532       ,70          
20533       ,70          
20534       ,21          
20535       ,70          
20536       ,71          
20537       ,27          
20538       ,17          
20539       ,65          
20540       ,21          
20541       ,62          
20542       ,12          
20543       ,94          
20544       ,36          
20545       ,65          
20546       ,74          
20547       ,96          
20548       ,12          
20549       ,54          
20550       ,65          
20551       ,95          
20552       ,74          
20553       ,71          
20554       ,76          
20555       ,55          
20556       ,16          
20557       ,86          
20558       ,93          
20559       ,67          
20560       ,76          
20561       ,62          
20562       ,23          
20563       ,75          
20564       ,12          
20565       ,32          
20566       ,31          
20567       ,68          
20568       ,61          
20569       ,83          
20570       ,15          
20571       ,31          
20572       ,30          
20573       ,32          
20574       ,90          
20575       ,11          
20576       ,27          
20577       ,59          
20578       ,43          
20579       ,84          
20580       ,39          
20581       ,69          
20582       ,66          
20583       ,18          
20584       ,72          
20585       ,49          
20586       ,84          
20587       ,99          
20588       ,93          
20589       ,65          
20590       ,63          
20591       ,84          
20592       ,33          
20593       ,50          
20594       ,89          
20595       ,58          
20596       ,48          
20597       ,36          
20598       ,91          
20599       ,13          
20600       ,43          
20601       ,15          
20602       ,45          
20603       ,29          
20604       ,48          
20605       ,44          
20606       ,74          
20607       ,51          
20608       ,80          
20609       ,75          
20610       ,38          
20611       ,57          
20612       ,53          
20613       ,19          
20614       ,37          
20615       ,16          
20616       ,95          
20617       ,15          
20618       ,13          
20619       ,62          
20620       ,48          
20621       ,32          
20622       ,75          
20623       ,95          
20624       ,29          
20625       ,31          
20626       ,97          
20627       ,80          
20628       ,43          
20629       ,41          
20630       ,63          
20631       ,90          
20632       ,67          
20633       ,39          
20634       ,50          
20635       ,34          
20636       ,34          
20637       ,47          
20638       ,69          
20639       ,38          
20640       ,75          
20641       ,43          
20642       ,28          
20643       ,28          
20644       ,37          
20645       ,16          
20646       ,41          
20647       ,24          
20648       ,22          
20649       ,83          
20650       ,63          
20651       ,43          
20652       ,33          
20653       ,39          
20654       ,65          
20655       ,21          
20656       ,39          
20657       ,50          
20658       ,99          
20659       ,27          
20660       ,46          
20661       ,93          
20662       ,18          
20663       ,49          
20664       ,21          
20665       ,47          
20666       ,89          
20667       ,23          
20668       ,69          
20669       ,12          
20670       ,82          
20671       ,58          
20672       ,46          
20673       ,74          
20674       ,87          
20675       ,15          
20676       ,13          
20677       ,57          
20678       ,67          
20679       ,23          
20680       ,90          
20681       ,83          
20682       ,67          
20683       ,60          
20684       ,78          
20685       ,29          
20686       ,67          
20687       ,38          
20688       ,73          
20689       ,39          
20690       ,95          
20691       ,84          
20692       ,47          
20693       ,51          
20694       ,92          
20695       ,81          
20696       ,34          
20697       ,79          
20698       ,16          
20699       ,90          
20700       ,27          
20701       ,27          
20702       ,55          
20703       ,19          
20704       ,10          
20705       ,14          
20706       ,96          
20707       ,58          
20708       ,51          
20709       ,60          
20710       ,17          
20711       ,82          
20712       ,82          
20713       ,86          
20714       ,37          
20715       ,63          
20716       ,36          
20717       ,58          
20718       ,70          
20719       ,92          
20720       ,80          
20721       ,60          
20722       ,49          
20723       ,39          
20724       ,17          
20725       ,98          
20726       ,20          
20727       ,95          
20728       ,82          
20729       ,16          
20730       ,80          
20731       ,34          
20732       ,51          
20733       ,77          
20734       ,95          
20735       ,72          
20736       ,38          
20737       ,57          
20738       ,59          
20739       ,73          
20740       ,33          
20741       ,18          
20742       ,87          
20743       ,23          
20744       ,31          
20745       ,22          
20746       ,11          
20747       ,61          
20748       ,23          
20749       ,38          
20750       ,55          
20751       ,76          
20752       ,18          
20753       ,24          
20754       ,20          
20755       ,66          
20756       ,78          
20757       ,25          
20758       ,12          
20759       ,12          
20760       ,93          
20761       ,11          
20762       ,76          
20763       ,45          
20764       ,80          
20765       ,83          
20766       ,40          
20767       ,15          
20768       ,90          
20769       ,64          
20770       ,34          
20771       ,78          
20772       ,98          
20773       ,97          
20774       ,68          
20775       ,71          
20776       ,73          
20777       ,36          
20778       ,18          
20779       ,94          
20780       ,96          
20781       ,59          
20782       ,81          
20783       ,53          
20784       ,60          
20785       ,13          
20786       ,25          
20787       ,37          
20788       ,66          
20789       ,39          
20790       ,94          
20791       ,22          
20792       ,55          
20793       ,57          
20794       ,79          
20795       ,31          
20796       ,41          
20797       ,51          
20798       ,42          
20799       ,48          
20800       ,81          
20801       ,96          
20802       ,70          
20803       ,59          
20804       ,13          
20805       ,77          
20806       ,77          
20807       ,21          
20808       ,55          
20809       ,48          
20810       ,93          
20811       ,51          
20812       ,16          
20813       ,17          
20814       ,15          
20815       ,44          
20816       ,30          
20817       ,32          
20818       ,84          
20819       ,76          
20820       ,67          
20821       ,13          
20822       ,48          
20823       ,61          
20824       ,70          
20825       ,22          
20826       ,32          
20827       ,51          
20828       ,27          
20829       ,47          
20830       ,40          
20831       ,31          
20832       ,93          
20833       ,70          
20834       ,22          
20835       ,10          
20836       ,88          
20837       ,32          
20838       ,49          
20839       ,83          
20840       ,35          
20841       ,14          
20842       ,81          
20843       ,28          
20844       ,46          
20845       ,52          
20846       ,16          
20847       ,47          
20848       ,51          
20849       ,45          
20850       ,10          
20851       ,19          
20852       ,67          
20853       ,65          
20854       ,80          
20855       ,78          
20856       ,57          
20857       ,19          
20858       ,88          
20859       ,91          
20860       ,54          
20861       ,36          
20862       ,94          
20863       ,17          
20864       ,18          
20865       ,71          
20866       ,58          
20867       ,46          
20868       ,94          
20869       ,15          
20870       ,55          
20871       ,98          
20872       ,82          
20873       ,10          
20874       ,51          
20875       ,62          
20876       ,32          
20877       ,30          
20878       ,25          
20879       ,27          
20880       ,16          
20881       ,84          
20882       ,10          
20883       ,81          
20884       ,46          
20885       ,30          
20886       ,64          
20887       ,38          
20888       ,89          
20889       ,44          
20890       ,52          
20891       ,79          
20892       ,43          
20893       ,58          
20894       ,39          
20895       ,99          
20896       ,20          
20897       ,73          
20898       ,19          
20899       ,74          
20900       ,94          
20901       ,69          
20902       ,52          
20903       ,45          
20904       ,89          
20905       ,12          
20906       ,36          
20907       ,66          
20908       ,24          
20909       ,27          
20910       ,55          
20911       ,37          
20912       ,93          
20913       ,70          
20914       ,85          
20915       ,69          
20916       ,36          
20917       ,22          
20918       ,71          
20919       ,87          
20920       ,16          
20921       ,30          
20922       ,56          
20923       ,60          
20924       ,63          
20925       ,75          
20926       ,64          
20927       ,34          
20928       ,70          
20929       ,52          
20930       ,52          
20931       ,58          
20932       ,20          
20933       ,50          
20934       ,33          
20935       ,46          
20936       ,42          
20937       ,64          
20938       ,92          
20939       ,43          
20940       ,94          
20941       ,97          
20942       ,23          
20943       ,72          
20944       ,88          
20945       ,24          
20946       ,85          
20947       ,73          
20948       ,72          
20949       ,70          
20950       ,73          
20951       ,97          
20952       ,12          
20953       ,31          
20954       ,68          
20955       ,74          
20956       ,23          
20957       ,92          
20958       ,81          
20959       ,24          
20960       ,47          
20961       ,11          
20962       ,95          
20963       ,72          
20964       ,74          
20965       ,97          
20966       ,26          
20967       ,53          
20968       ,46          
20969       ,49          
20970       ,37          
20971       ,71          
20972       ,30          
20973       ,37          
20974       ,93          
